Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-18 00:00:00-04:00,44.71736125051072,45.34070785964232,44.714952153104186,45.25165939331055,104879200,0.0,0.0
2019-03-19 00:00:00-04:00,45.33108856463848,45.485120250719355,44.74624703915299,44.89305877685547,126585600,0.0,0.0
2019-03-20 00:00:00-04:00,44.8208505112376,45.605452421361825,44.45983844385175,45.28535461425781,124140800,0.0,0.0
2019-03-21 00:00:00-04:00,45.73301656558323,47.25167363529986,45.68247325273075,46.9532356262207,204136800,0.0,0.0
2019-03-22 00:00:00-04:00,47.01339650532469,47.578983537196066,45.9159204261573,45.98090362548828,169630800,0.0,0.0
2019-03-25 00:00:00-04:00,46.091616000790516,46.20473341714436,44.90990587314443,45.424949645996094,175381200,0.0,0.0
2019-03-26 00:00:00-04:00,46.127715775725164,46.42133921556316,44.42373838913249,44.95562744140625,199202000,0.0,0.0
2019-03-27 00:00:00-04:00,45.427354908120996,45.67043506132517,44.89787124102388,45.35996627807617,119393600,0.0,0.0
2019-03-28 00:00:00-04:00,45.475485838520555,45.622297558899305,45.133728190118546,45.42013168334961,83121600,0.0,0.0
2019-03-29 00:00:00-04:00,45.68727621862369,45.74744489030089,45.37680381622292,45.716156005859375,94256000,0.0,0.0
2019-04-01 00:00:00-04:00,46.122902634178416,46.1325280070035,45.338304378565645,46.026634216308594,111448000,0.0,0.0
2019-04-02 00:00:00-04:00,45.990537918155106,46.801614337387804,45.98091254384136,46.695716857910156,91062800,0.0,0.0
2019-04-03 00:00:00-04:00,46.51039349728779,47.292586402158086,46.48632455432974,47.015811920166016,93087200,0.0,0.0
2019-04-04 00:00:00-04:00,46.88102392501067,47.261290397603176,46.48391213280696,47.097633361816406,76457200,0.0,0.0
2019-04-05 00:00:00-04:00,47.28054626522288,47.436987030894265,47.1553943871667,47.41291809082031,74106400,0.0,0.0
2019-04-08 00:00:00-04:00,47.27333072634412,48.19030087364577,47.25407630697025,48.15901565551758,103526800,0.0,0.0
2019-04-09 00:00:00-04:00,48.21196533868645,48.82087213278895,47.949627082913366,48.014610290527344,143072800,0.0,0.0
2019-04-10 00:00:00-04:00,47.81725485263282,48.31304789430677,47.69691748446444,48.28416442871094,86781200,0.0,0.0
2019-04-11 00:00:00-04:00,48.33952066811597,48.375620408414015,47.75949369129462,47.88223648071289,83603200,0.0,0.0
2019-04-12 00:00:00-04:00,47.94239916534374,48.16863396932321,47.22278416778864,47.86297607421875,111042800,0.0,0.0
2019-04-15 00:00:00-04:00,47.7931784054434,48.098836277382794,47.65599207505968,47.949615478515625,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,48.00497674345742,48.46466262431271,47.788367312426075,47.95443344116211,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,48.02423105441567,48.94842475179713,47.80040533203736,48.88825607299805,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,48.88584516554673,49.13373981922846,48.74144254521816,49.06394577026367,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,48.81605057669939,49.323874348241745,48.6981186498581,49.225196838378906,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,49.201129686259314,50.0001714940692,49.07357238249762,49.93518829345703,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,49.906307577460815,50.175862075141616,49.83169900559592,49.85817337036133,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,49.77875103571295,50.002576754723314,49.36719566306192,49.405704498291016,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,49.31425203419226,49.33832097680149,48.645176560591935,49.16984939575195,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,49.193913935106565,49.57177502850864,49.06395119520058,49.24445724487305,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,48.87141228223476,48.95324081273451,47.92074779049798,48.296199798583984,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,50.51280413319414,51.81966591180695,50.3563633842841,50.66683578491211,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,50.50319004047831,51.1794855188981,50.09163826326447,50.33712387084961,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,50.75588734787224,50.98452757844436,50.59704116445833,50.962867736816406,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,49.167437497378444,50.26250822043069,48.97730608225386,50.175865173339844,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,49.550119113739335,49.92075661593715,48.334710881736534,48.823280334472656,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,48.59223006809061,49.420151787361725,48.5561303249152,48.83290481567383,105358000,0.0,0.0
2019-05-09 00:00:00-04:00,48.23121367859415,48.53927703444683,47.33109255262659,48.308231353759766,139634400,0.0,0.0
2019-05-10 00:00:00-04:00,47.696978009275135,48.042470146043975,46.57353226577919,47.63899230957031,164834800,0.1925,0.0
2019-05-13 00:00:00-04:00,45.35102380422047,45.77865584844388,44.17684024721622,44.870235443115234,229722400,0.0,0.0
2019-05-14 00:00:00-04:00,45.0369476380204,45.83181514752156,44.795346078269056,45.58055114746094,146118800,0.0,0.0
2019-05-15 00:00:00-04:00,45.003118377213376,46.32709373973247,44.9427179942411,46.126564025878906,106178800,0.0,0.0
2019-05-16 00:00:00-04:00,45.88254649978397,46.501045813966996,45.6240310984788,45.92361831665039,132125600,0.0,0.0
2019-05-17 00:00:00-04:00,45.16256849899785,46.12172678871162,45.12149668467957,45.66268539428711,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,44.3387118899672,44.539241593533696,43.55592163964641,44.23482131958008,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,44.74944008600103,45.421092110584844,44.62380624580238,45.08285140991211,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,44.614147132226236,44.867829519919276,44.10436766827929,44.159934997558594,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,43.43995962877702,43.61874241721605,42.95917121489025,43.40613555908203,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,43.53658682385766,44.00529429421927,43.15485603548632,43.239418029785156,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,43.227351727443626,43.63082590010163,42.983335473047305,43.060646057128906,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.623346526192485,43.33124100990112,42.52187431396528,42.85528564453125,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,42.99299840116373,43.302248114091846,42.683748688235625,43.07756042480469,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.57743897916539,43.0026600551194,42.277855424612696,42.297183990478516,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.42522922722978,42.985742847731515,41.13749265772904,41.869544982910156,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.38658774047608,43.44721867823565,42.16431469803183,43.40131378173828,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.522339683180235,44.69387843020396,43.763710855543124,44.101951599121094,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,44.23241207165557,44.80983962680432,44.00772071388628,44.74943923950195,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,45.06110694244085,46.36817230492668,44.88232414221772,45.94053649902344,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,46.34159561492287,47.20169659688586,46.29569072770339,46.52762985229492,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,47.07847180438419,47.35389738662001,46.774055219769835,47.06639099121094,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,46.85862120228936,47.346657379240234,46.723324920334,46.91660690307617,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,47.03982970386162,47.54477615150951,46.77407016188536,46.90694808959961,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,46.278781535833225,46.77164711724487,45.976779572908896,46.566287994384766,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,46.60493698144104,47.10263926538516,46.428568884213746,46.84412384033203,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,47.365992768330905,48.39038115727767,47.163048316167604,47.94583511352539,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,48.24299276884886,48.29131602511599,47.67039831024264,47.805694580078125,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,48.40970064413793,48.467686342396924,47.844353910664125,48.18984603881836,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,48.03039535026148,48.52567933181925,47.87335210966885,48.02556228637695,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,47.967575388584194,48.3589724494673,47.87818398495137,47.97724151611328,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,47.94099599914135,48.141525737238396,47.1823672447554,47.25001907348633,84281200,0.0,0.0
2019-06-26 00:00:00-04:00,47.78154086492724,48.55949817184108,47.68006865357507,48.27199172973633,104270000,0.0,0.0
2019-06-27 00:00:00-04:00,48.39036613561935,48.69961946847669,48.2164164352978,48.25748825073242,83598800,0.0,0.0
2019-06-28 00:00:00-04:00,48.00139539649498,48.199510442039994,47.60758736690333,47.817779541015625,124442400,0.0,0.0
2019-07-01 00:00:00-04:00,49.08618703698886,49.40510285620798,48.477350091736895,48.694793701171875,109012000,0.0,0.0
2019-07-02 00:00:00-04:00,48.66097294691626,49.0765279409458,48.64889213114441,48.97988510131836,67740800,0.0,0.0
2019-07-03 00:00:00-04:00,49.11276177949517,49.39302045650537,48.97021775269667,49.385772705078125,45448000,0.0,0.0
2019-07-05 00:00:00-04:00,49.1296782920701,49.54764795516115,49.020954641736424,49.34228515625,69062000,0.0,0.0
2019-07-08 00:00:00-04:00,48.5160055045899,48.6585495309073,47.93616327308525,48.32514190673828,101354400,0.0,0.0
2019-07-09 00:00:00-04:00,48.12703049794044,48.68512951729683,48.03280603605621,48.61989974975586,82312000,0.0,0.0
