Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-04-11 00:00:00-04:00,114.74109523592688,115.0361795160277,114.15091941336355,114.54119873046875,14209100,0.0,0.0
2019-04-12 00:00:00-04:00,114.83630147567375,115.15994867633374,114.57929371657677,115.13138580322266,19745100,0.0,0.0
2019-04-15 00:00:00-04:00,115.12186901395103,115.73107956808354,114.76966621200835,115.22657775878906,15792600,0.0,0.0
2019-04-16 00:00:00-04:00,115.78817851553076,115.79769947196944,114.32226350553499,114.96002960205078,14071800,0.0,0.0
2019-04-17 00:00:00-04:00,115.40743968706614,115.98809466800176,114.74111787076124,115.91194152832031,19300900,0.0,0.0
2019-04-18 00:00:00-04:00,116.31171861487405,117.5777298126158,115.46453507687684,117.43495178222656,27991000,0.0,0.0
2019-04-22 00:00:00-04:00,116.72103387357586,118.0346426042373,116.67343635467785,117.80619049072266,15648700,0.0,0.0
2019-04-23 00:00:00-04:00,118.12983315923864,119.53863696084494,117.87282543328254,119.4053726196289,24025500,0.0,0.0
2019-04-24 00:00:00-04:00,119.7385457712416,119.79565699123964,118.52963835729018,118.9960708618164,31257000,0.0,0.0
2019-04-25 00:00:00-04:00,123.80311516199102,125.05009180087218,122.63229165312025,122.9368896484375,38033900,0.0,0.0
2019-04-26 00:00:00-04:00,123.46044975327818,124.24100854611632,122.8131698492209,123.64131164550781,23654900,0.0,0.0
2019-04-29 00:00:00-04:00,123.65079757820384,123.91732624646977,123.12726846000345,123.52706146240234,16324200,0.0,0.0
2019-04-30 00:00:00-04:00,123.56515079669983,124.41233445635008,123.16535772947755,124.31715393066406,24166500,0.0,0.0
2019-05-01 00:00:00-04:00,124.25049754974144,124.3647199748814,121.55664066731117,121.72798156738281,26821700,0.0,0.0
2019-05-02 00:00:00-04:00,121.82318202159337,121.84221667250915,119.48152052903998,120.1383285522461,27350200,0.0,0.0
2019-05-03 00:00:00-04:00,121.233005800229,123.20341533911109,121.12829706460658,122.69891357421875,24911100,0.0,0.0
2019-05-06 00:00:00-04:00,120.30966775436103,122.37527231163713,120.0431390711463,121.98499298095703,24239800,0.0,0.0
2019-05-07 00:00:00-04:00,120.37631040368849,121.06167408439278,118.24407349000163,119.48152923583984,36017700,0.0,0.0
2019-05-08 00:00:00-04:00,119.40537557920528,120.29063573200351,118.74856755095954,119.47200775146484,28419000,0.0,0.0
2019-05-09 00:00:00-04:00,118.31070498617707,119.738543558645,117.62534130941445,119.46249389648438,27235800,0.0,0.0
2019-05-10 00:00:00-04:00,118.90088873576916,121.7756007228969,117.86332219477134,121.01408386230469,30915100,0.0,0.0
2019-05-13 00:00:00-04:00,118.13937199371232,119.51009943920842,117.12084736750703,117.41593170166016,33944900,0.0,0.0
2019-05-14 00:00:00-04:00,117.91088721804105,119.82418527527352,117.74906002768027,118.7295150756836,25266300,0.0,0.0
2019-05-15 00:00:00-04:00,118.7199703137974,121.06073612712261,118.1849325047633,120.40149688720703,24722700,0.46,0.0
2019-05-16 00:00:00-04:00,121.09896306977551,123.61171150509732,120.82189158922601,123.1817626953125,30112200,0.0,0.0
2019-05-17 00:00:00-04:00,122.58940552530663,124.64355835231902,122.21679392650739,122.36011505126953,25770500,0.0,0.0
2019-05-20 00:00:00-04:00,120.87920306733233,121.90149767549242,120.15309231204158,120.59258270263672,23706900,0.0,0.0
2019-05-21 00:00:00-04:00,121.74865597423317,121.84419611230554,120.93655386675019,121.2422866821289,15293300,0.0,0.0
2019-05-22 00:00:00-04:00,120.97475355519852,122.52252980520176,120.87920614195897,121.97793579101562,15396500,0.0,0.0
2019-05-23 00:00:00-04:00,120.5734950661522,120.65948629569115,119.17858859495436,120.55438995361328,23603800,0.0,0.0
2019-05-24 00:00:00-04:00,121.2518284924659,121.73908532558058,120.35373526483235,120.6116943359375,14123400,0.0,0.0
2019-05-28 00:00:00-04:00,121.31870374047841,122.29322466727834,120.43016673843546,120.53526306152344,23128400,0.0,0.0
2019-05-29 00:00:00-04:00,119.79005275645714,119.79960895723057,118.50979884414498,119.36967468261719,22763100,0.0,0.0
2019-05-30 00:00:00-04:00,119.6753964196304,120.1531043646194,119.21679358517328,120.12444305419922,16829600,0.0,0.0
2019-05-31 00:00:00-04:00,118.69130648896184,119.0639180629491,117.82187462349556,118.16582489013672,26646800,0.0,0.0
2019-06-03 00:00:00-04:00,118.32826754108825,118.82508793214481,113.70405770157437,114.4970474243164,37983600,0.0,0.0
2019-06-04 00:00:00-04:00,115.8728426254034,117.78367448212639,115.27093321466387,117.66902923583984,29382600,0.0,0.0
2019-06-05 00:00:00-04:00,119.379207718161,120.25819584128533,118.672202029105,120.21997833251953,24926100,0.0,0.0
2019-06-06 00:00:00-04:00,120.8027902620707,122.26457544134793,120.00023710547549,122.12126159667969,21459000,0.0,0.0
2019-06-07 00:00:00-04:00,123.43018779827088,126.35375824630752,122.54164339198093,125.5416488647461,33885600,0.0,0.0
2019-06-10 00:00:00-04:00,126.49704604641384,128.10215217069234,126.11488555793656,126.68814086914062,26477100,0.0,0.0
2019-06-11 00:00:00-04:00,127.91110385925467,128.25505421614614,125.42701632853948,126.21046447753906,23913700,0.0,0.0
2019-06-12 00:00:00-04:00,125.54164888551209,126.08624296985897,124.88242413178897,125.62764739990234,17092500,0.0,0.0
2019-06-13 00:00:00-04:00,126.09578655204213,127.07031485319412,125.69451362297713,126.42063903808594,17200800,0.0,0.0
2019-06-14 00:00:00-04:00,126.36331420950492,127.82509951510205,125.77096095791399,126.54484558105469,17821700,0.0,0.0
2019-06-17 00:00:00-04:00,126.71685499966293,127.767804070315,126.6213075484699,126.92704772949219,14517800,0.0,0.0
2019-06-18 00:00:00-04:00,128.20726334499864,129.21045296658426,127.61491014568651,129.13401794433594,25934500,0.0,0.0
2019-06-19 00:00:00-04:00,128.9811415809585,129.869671336397,127.84419437076069,129.640380859375,23744400,0.0,0.0
2019-06-20 00:00:00-04:00,131.3219157252614,131.5225594836646,129.66905026013885,130.84420776367188,33042600,0.0,0.0
2019-06-21 00:00:00-04:00,130.49070016458563,131.58942257434862,130.3760549262769,130.86331176757812,36727900,0.0,0.0
2019-06-24 00:00:00-04:00,130.8919989368241,132.22957557631457,130.8919989368241,131.63722229003906,20628800,0.0,0.0
2019-06-25 00:00:00-04:00,131.13080458410963,131.4556424226761,126.81232154606653,127.48110961914062,33327400,0.0,0.0
2019-06-26 00:00:00-04:00,128.3601269076661,129.688154372878,127.64356501107362,127.9588394165039,23657700,0.0,0.0
2019-06-27 00:00:00-04:00,128.15945743920764,128.7040513689873,127.55754090176407,128.16900634765625,16557500,0.0,0.0
2019-06-28 00:00:00-04:00,128.5703379115412,128.59899922521595,127.22319785486314,127.98753356933594,30043000,0.0,0.0
2019-07-01 00:00:00-04:00,130.53848567102747,130.60535720658817,128.95249169813712,129.63082885742188,22613500,0.0,0.0
2019-07-02 00:00:00-04:00,130.05122486949855,130.50027156825857,129.30600153506526,130.49072265625,15237800,0.0,0.0
2019-07-03 00:00:00-04:00,130.7008887268784,131.59898194147246,130.2136173223496,131.3314666748047,13629300,0.0,0.0
2019-07-05 00:00:00-04:00,129.87921881498954,131.20724611849548,129.66902618463718,130.94927978515625,18141100,0.0,0.0
2019-07-08 00:00:00-04:00,130.31872984608188,130.98753267437448,129.334652583125,130.85377502441406,16779700,0.0,0.0
2019-07-09 00:00:00-04:00,129.93657035977574,130.86332500582694,129.74549008376832,130.37606811523438,19953100,0.0,0.0
2019-07-10 00:00:00-04:00,131.01615533826225,132.40150514243712,130.9110590315463,131.7040557861328,24204400,0.0,0.0
2019-07-11 00:00:00-04:00,132.03844248705212,133.0129705510167,131.72315356699048,132.22952270507812,22327900,0.0,0.0
2019-07-12 00:00:00-04:00,132.65947049394887,132.9269857130176,131.85691025825665,132.7072296142578,18936800,0.0,0.0
2019-07-15 00:00:00-04:00,133.22316223566608,133.31869505477005,132.28685896892557,132.7072296142578,16651500,0.0,0.0
2019-07-16 00:00:00-04:00,132.76456994115313,132.8505538539269,130.43335333826607,130.9683837890625,22726100,0.0,0.0
2019-07-17 00:00:00-04:00,131.56074126125574,131.78048279409933,130.1467300826519,130.1945037841797,20211000,0.0,0.0
2019-07-18 00:00:00-04:00,129.5066072970795,130.52889456457356,128.6658367754116,130.3378143310547,30381800,0.0,0.0
2019-07-19 00:00:00-04:00,133.9684028108598,134.39833699928474,130.36648121212332,130.52890014648438,48992400,0.0,0.0
2019-07-22 00:00:00-04:00,131.2837107035703,132.98434994791927,131.20727567726925,132.2582244873047,25074900,0.0,0.0
2019-07-23 00:00:00-04:00,133.52891110818302,133.74866724552183,131.87604580480897,133.07986450195312,18034600,0.0,0.0
2019-07-24 00:00:00-04:00,132.70724228852748,134.4652183540718,132.65948316365726,134.44610595703125,20738300,0.0,0.0
2019-07-25 00:00:00-04:00,134.16901821834844,134.3410006231939,133.10852079882838,133.93972778320312,18356900,0.0,0.0
2019-07-26 00:00:00-04:00,134.11172805711647,135.36332058005513,134.04485652351536,135.03848266601562,19037600,0.0,0.0
2019-07-29 00:00:00-04:00,135.19135623078586,135.20090514198026,133.15631560261895,134.7423095703125,16605900,0.0,0.0
2019-07-30 00:00:00-04:00,133.89199234182715,134.9238433302853,133.56715441355993,134.09263610839844,16846500,0.0,0.0
2019-07-31 00:00:00-04:00,134.0734892610512,134.22635927454536,129.057556748858,130.1945037841797,38598800,0.0,0.0
2019-08-01 00:00:00-04:00,130.89197040197175,134.65631115338957,130.8250842953326,131.9047088623047,40557500,0.0,0.0
2019-08-02 00:00:00-04:00,131.93337976272707,132.1531359189556,129.22955098289168,130.7964324951172,30791600,0.0,0.0
2019-08-05 00:00:00-04:00,127.3569208966808,127.9588228987485,124.94926915294836,126.31552124023438,42749600,0.0,0.0
2019-08-06 00:00:00-04:00,127.83463233410758,129.63080405979886,127.27094053132382,128.68495178222656,32696700,0.0,0.0
2019-08-07 00:00:00-04:00,127.82508233752185,129.60215643197637,125.95247540353101,129.2486572265625,33414500,0.0,0.0
2019-08-08 00:00:00-04:00,130.50982723358115,132.79327081699512,129.86968570509887,132.69772338867188,27496500,0.0,0.0
2019-08-09 00:00:00-04:00,132.43018086421102,133.16585509131727,130.3760427838804,131.5703125,23466700,0.0,0.0
2019-08-12 00:00:00-04:00,130.95883107300733,131.7136030273326,129.21041867167494,129.7358856201172,20484300,0.0,0.0
2019-08-13 00:00:00-04:00,129.98435572728977,132.61174984880302,128.98116596519543,132.42066955566406,25154600,0.0,0.0
2019-08-14 00:00:00-04:00,130.71432756802642,131.25113971223055,128.13569850737156,128.432861328125,32527300,0.46,0.0
2019-08-15 00:00:00-04:00,128.82588944365102,129.00802526939543,126.77449182453944,128.14527893066406,28074400,0.0,0.0
2019-08-16 00:00:00-04:00,129.2956041236091,130.8101895615331,129.14222505031802,130.4938507080078,24449100,0.0,0.0
2019-08-19 00:00:00-04:00,132.14267685320758,132.81369220637583,131.2224167781213,132.6794891357422,24355700,0.0,0.0
2019-08-20 00:00:00-04:00,132.487735998916,132.96703463708627,131.55789547070304,131.57705688476562,21170800,0.0,0.0
2019-08-21 00:00:00-04:00,132.81367766614576,133.71476159619579,132.2864461510063,133.04373168945312,14970300,0.0,0.0
2019-08-22 00:00:00-04:00,132.91913199861952,133.43676820936676,130.6472459919656,132.0755615234375,18697000,0.0,0.0
2019-08-23 00:00:00-04:00,131.50997485357138,132.621951307535,127.30173300601811,127.86730194091797,38508600,0.0,0.0
2019-08-26 00:00:00-04:00,129.40104869318165,129.94744152236876,128.35616656888823,129.8419952392578,20312600,0.0,0.0
2019-08-27 00:00:00-04:00,130.7430928065952,131.05943168933592,129.08472347619823,130.12001037597656,23102100,0.0,0.0
2019-08-28 00:00:00-04:00,129.29560958201358,130.13916526665943,128.02067340714603,129.94744873046875,17393300,0.0,0.0
2019-08-29 00:00:00-04:00,131.56748374251754,132.70821690727726,131.2415641603103,132.40145874023438,20168700,0.0,0.0
2019-08-30 00:00:00-04:00,133.388821137253,133.4175778888267,130.6280705969275,132.15223693847656,23940100,0.0,0.0
2019-09-03 00:00:00-04:00,130.9540003497614,131.5195693439294,130.0816731456495,130.4075927734375,18869300,0.0,0.0
2019-09-04 00:00:00-04:00,131.61540858101466,131.98926093260985,130.8293517957443,131.93174743652344,17995900,0.0,0.0
2019-09-05 00:00:00-04:00,133.3504877397526,134.56791055925643,133.01497279179117,134.25157165527344,26101800,0.0,0.0
2019-09-06 00:00:00-04:00,134.23240047756684,134.3761842450281,132.4781653793578,133.34091186523438,20824500,0.0,0.0
2019-09-09 00:00:00-04:00,133.81059807546262,133.96397715908475,130.8101983724154,131.82630920410156,25773900,0.0,0.0
2019-09-10 00:00:00-04:00,131.13612941995945,131.2223996769015,128.9409331464179,130.44593811035156,28903400,0.0,0.0
2019-09-11 00:00:00-04:00,130.28297093366757,130.6280665689465,129.4969140761298,130.48426818847656,24726100,0.0,0.0
2019-09-12 00:00:00-04:00,132.14264807893423,132.68904095216558,131.20321216202467,131.82630920410156,27010000,0.0,0.0
2019-09-13 00:00:00-04:00,132.07552906717305,132.34393512931155,130.91563457586741,131.63458251953125,23363100,0.0,0.0
2019-09-16 00:00:00-04:00,130.20627872156905,131.04025372847377,130.04331892867012,130.68557739257812,16731400,0.0,0.0
2019-09-17 00:00:00-04:00,131.28950083010344,131.8263130112495,130.7814307725528,131.70169067382812,17814200,0.0,0.0
2019-09-18 00:00:00-04:00,131.6729205159872,132.92868058909724,130.87728303314668,132.78489685058594,23982100,0.0,0.0
2019-09-19 00:00:00-04:00,134.49121552044593,136.47550449365866,134.27074221831901,135.22933959960938,35772100,0.0,0.0
2019-09-20 00:00:00-04:00,135.17179922830064,135.78530091168378,132.52607596127962,133.66680908203125,39167300,0.0,0.0
2019-09-23 00:00:00-04:00,133.46552746771852,133.84897524864755,132.70824186931912,133.37925720214844,17139300,0.0,0.0
2019-09-24 00:00:00-04:00,134.5487553311001,134.8650942840234,131.2128398875133,131.692138671875,29773200,0.0,0.0
2019-09-25 00:00:00-04:00,131.80715698081383,134.1653132797851,130.3980174778378,133.59014892578125,21382000,0.0,0.0
2019-09-26 00:00:00-04:00,133.66679859042898,134.37615117136178,132.70820137119418,133.7626495361328,17456600,0.0,0.0
2019-09-27 00:00:00-04:00,134.34742240667356,134.5487343005363,130.9923314405572,132.02761840820312,22477700,0.0,0.0
2019-09-30 00:00:00-04:00,132.3343368418874,133.45589372976048,132.07551152098392,133.2737579345703,17280900,0.0,0.0
2019-10-01 00:00:00-04:00,133.87770681516753,134.44327573021098,131.32783440312946,131.3949432373047,21466600,0.0,0.0
2019-10-02 00:00:00-04:00,130.6088805306455,130.7239075245905,128.04942752613306,129.0751190185547,30521700,0.0,0.0
2019-10-03 00:00:00-04:00,129.36274348757877,131.08822209689444,127.70437373139363,130.63768005371094,24132900,0.0,0.0
2019-10-04 00:00:00-04:00,131.08818507678887,132.52608107397486,130.77184620216383,132.40145874023438,22897700,0.0,0.0
2019-10-07 00:00:00-04:00,131.46207765939204,132.45901275313068,131.34705062508652,131.44290161132812,15303700,0.0,0.0
2019-10-08 00:00:00-04:00,131.40451259391054,132.05635170198548,130.00495417505377,130.05288696289062,25550500,0.0,0.0
2019-10-09 00:00:00-04:00,131.76885072506118,132.95750255187218,131.2991325704739,132.5165557861328,19749900,0.0,0.0
2019-10-10 00:00:00-04:00,132.75616683249802,133.88730480862347,132.52609817752366,133.34091186523438,17654600,0.0,0.0
2019-10-11 00:00:00-04:00,134.3186816170683,135.1910088824169,133.72435582737643,133.8968963623047,25446000,0.0,0.0
2019-10-14 00:00:00-04:00,133.90648089071138,134.48163058775344,133.74352107853096,133.77227783203125,13304300,0.0,0.0
2019-10-15 00:00:00-04:00,134.26112697168088,135.91949609979983,134.02147766189933,135.7086181640625,19695700,0.0,0.0
2019-10-16 00:00:00-04:00,134.9609214942841,135.15265267589004,133.75309403615844,134.59666442871094,20751600,0.0,0.0
2019-10-17 00:00:00-04:00,135.1142755989924,135.56481746377347,133.26418998036485,133.9064483642578,21460600,0.0,0.0
2019-10-18 00:00:00-04:00,133.97355054394532,134.2036191568034,130.90604217433943,131.72085571289062,32273500,0.0,0.0
2019-10-21 00:00:00-04:00,132.7178149607207,132.76574775896512,131.33743228268432,132.69863891601562,20078200,0.0,0.0
2019-10-22 00:00:00-04:00,133.21626627006486,134.21320101358927,130.61846118395243,130.72390747070312,27431000,0.0,0.0
2019-10-23 00:00:00-04:00,131.21281146941112,131.75920435918576,129.99538872523144,131.5579071044922,29844600,0.0,0.0
2019-10-24 00:00:00-04:00,133.61891708331797,134.6062714278866,132.92872565042984,134.14614868164062,37029300,0.0,0.0
2019-10-25 00:00:00-04:00,133.57099224235614,135.29647092745338,133.43678915723964,134.9034423828125,25959700,0.0,0.0
2019-10-28 00:00:00-04:00,138.42143577931938,139.63885837122015,137.56828481972747,138.2201385498047,35280100,0.0,0.0
2019-10-29 00:00:00-04:00,138.1146893976975,138.5172984753924,136.74388776520576,136.91644287109375,20589500,0.0,0.0
2019-10-30 00:00:00-04:00,137.57787426153968,138.99659402219714,136.87808777396455,138.62274169921875,18496600,0.0,0.0
2019-10-31 00:00:00-04:00,138.9007654859478,138.9295222394571,137.06985546203157,137.43411254882812,24605100,0.0,0.0
2019-11-01 00:00:00-04:00,138.2872283430143,138.44060740720656,137.0506443771668,137.76959228515625,33128400,0.0,0.0
2019-11-04 00:00:00-05:00,138.83362208681177,138.99658184131303,138.19136377423703,138.56521606445312,16912000,0.0,0.0
2019-11-05 00:00:00-05:00,138.96788337476744,139.01581617608184,137.95177234586612,138.47900390625,18250200,0.0,0.0
2019-11-06 00:00:00-05:00,138.3927134153869,138.5365118135138,137.27115611977334,138.09555053710938,16575800,0.0,0.0
2019-11-07 00:00:00-05:00,137.88465279177962,138.88160232437122,137.81755857677922,138.28726196289062,17786700,0.0,0.0
2019-11-08 00:00:00-05:00,138.01883690766755,139.94562686638923,137.80794432883198,139.9168701171875,16732700,0.0,0.0
2019-11-11 00:00:00-05:00,139.32251448315532,140.35780122142614,138.7377696021051,140.06063842773438,14362600,0.0,0.0
2019-11-12 00:00:00-05:00,140.22362637720508,141.46022521324588,140.01273377922968,140.98092651367188,18641600,0.0,0.0
2019-11-13 00:00:00-05:00,140.66459035427758,141.35478166525925,140.22362910619202,141.2109832763672,16919200,0.0,0.0
2019-11-14 00:00:00-05:00,140.9329816082818,142.26543129352194,140.91380556637665,141.92991638183594,19729800,0.0,0.0
2019-11-15 00:00:00-05:00,142.76389954135038,143.7800250420266,142.131236392597,143.76084899902344,23485700,0.0,0.0
2019-11-18 00:00:00-05:00,143.85669830361363,144.31682089436174,142.81181617022224,144.11550903320312,21534000,0.0,0.0
2019-11-19 00:00:00-05:00,144.63317010676533,145.06453598068074,143.9813163150648,144.1634521484375,23935700,0.0,0.0
2019-11-20 00:00:00-05:00,144.57704575412222,145.08682992688932,142.79761514174078,143.91336059570312,25696800,0.51,0.0
2019-11-21 00:00:00-05:00,143.70175128892973,144.08650375541393,142.83608392375055,143.77870178222656,18576100,0.0,0.0
2019-11-22 00:00:00-05:00,144.3462091832802,144.56743267750505,143.1438852499623,143.88450622558594,15901800,0.0,0.0
2019-11-25 00:00:00-05:00,144.2788468863261,145.57736237902435,144.20189640677035,145.46192932128906,22420900,0.0,0.0
2019-11-26 00:00:00-05:00,145.58703182669066,146.60660038956664,145.54856391048034,146.23147583007812,24620100,0.0,0.0
2019-11-27 00:00:00-05:00,146.5200350626811,146.68354938930787,145.74093134536173,146.5104217529297,15184400,0.0,0.0
2019-11-29 00:00:00-05:00,146.2988020613683,146.4911709816157,145.51007040850362,145.60626220703125,11977300,0.0,0.0
2019-12-02 00:00:00-05:00,146.01985070309615,146.0390919976429,142.66297130665185,143.84605407714844,27418400,0.0,0.0
2019-12-03 00:00:00-05:00,141.86462763500245,143.7306222721199,141.05665470169362,143.61520385742188,24066000,0.0,0.0
2019-12-04 00:00:00-05:00,144.41356104733381,144.452028963225,143.50941091739833,144.13462829589844,17574700,0.0,0.0
2019-12-05 00:00:00-05:00,144.32699621082844,144.58670234089053,143.7787293447872,144.21156311035156,17869100,0.0,0.0
2019-12-06 00:00:00-05:00,145.23113518918802,146.07756135914678,144.53859534670784,145.96214294433594,16403500,0.0,0.0
2019-12-09 00:00:00-05:00,145.3080881412585,146.40460713087174,145.15418713437754,145.58702087402344,16687400,0.0,0.0
2019-12-10 00:00:00-05:00,145.5196700070206,146.09679139019536,145.00988581183236,145.36578369140625,16476100,0.0,0.0
2019-12-11 00:00:00-05:00,145.76017672210887,146.0775921064578,144.59633498964016,145.91407775878906,18856600,0.0,0.0
2019-12-12 00:00:00-05:00,145.86597236309822,147.58770891075355,145.26001092039903,147.3953399658203,24612100,0.0,0.0
2019-12-13 00:00:00-05:00,147.16444981563654,148.98236302040453,147.00093552150253,148.63609313964844,23845400,0.0,0.0
2019-12-16 00:00:00-05:00,149.19396710210918,149.9538293410261,148.9150344180728,149.5979461669922,24144200,0.0,0.0
2019-12-17 00:00:00-05:00,149.52103161920078,149.7711244410119,148.5591722782258,148.79002380371094,25425600,0.0,0.0
2019-12-18 00:00:00-05:00,148.41487048428382,149.54985724180017,148.29943740550834,148.48219299316406,24129200,0.0,0.0
2019-12-19 00:00:00-05:00,148.12631721091572,149.82881210914445,147.88585241024865,149.77110290527344,24958900,0.0,0.0
2019-12-20 00:00:00-05:00,151.34855605314783,152.44507499075277,150.32897293852642,151.40626525878906,53477500,0.0,0.0
2019-12-23 00:00:00-05:00,152.0891770946199,152.0891770946199,151.27160555335712,151.40626525878906,17718200,0.0,0.0
2019-12-24 00:00:00-05:00,151.47355746898538,151.69479561542497,151.12728762760628,151.37738037109375,8989200,0.0,0.0
2019-12-26 00:00:00-05:00,151.55056060553977,152.67593431180157,151.39665958327936,152.61822509765625,14520600,0.0,0.0
2019-12-27 00:00:00-05:00,153.36845741007494,153.46464920763742,152.18537461945638,152.89715576171875,18412800,0.0,0.0
2019-12-30 00:00:00-05:00,152.926018592561,152.95487319802052,150.7522071358893,151.57940673828125,16348400,0.0,0.0
2019-12-31 00:00:00-05:00,150.79067389391966,151.7525331130586,150.48287189892787,151.68519592285156,18369400,0.0,0.0
2020-01-02 00:00:00-05:00,152.7240027827668,154.59962528962728,152.29116907761542,154.4938201904297,22622100,0.0,0.0
2020-01-03 00:00:00-05:00,152.2815833234246,153.84940412473827,152.03149049271974,152.57012939453125,21116200,0.0,0.0
2020-01-06 00:00:00-05:00,151.08883983843467,153.03179946688604,150.54057306792464,152.96446228027344,20813700,0.0,0.0
2020-01-07 00:00:00-05:00,153.2434033503186,153.58004523910665,151.31968509391072,151.56976318359375,21634100,0.0,0.0
2020-01-08 00:00:00-05:00,152.86827908683844,154.666965811963,151.92566115891236,153.98403930664062,27746500,0.0,0.0
2020-01-09 00:00:00-05:00,155.66732628073294,156.032837559895,154.88822249246445,155.9077911376953,21385000,0.0,0.0
2020-01-10 00:00:00-05:00,156.6099485329815,156.99468640746878,155.03248508787988,155.18638610839844,20725900,0.0,0.0
2020-01-13 00:00:00-05:00,155.59036831184005,157.08125328894903,155.10943862095388,157.05239868164062,21626500,0.0,0.0
2020-01-14 00:00:00-05:00,157.15819602232,157.3601929402907,155.55189269547972,155.94625854492188,23477400,0.0,0.0
2020-01-15 00:00:00-05:00,156.41752274923297,157.68718381100064,156.36944153549146,156.95616149902344,21417900,0.0,0.0
2020-01-16 00:00:00-05:00,158.08157707881938,159.8994905141584,157.7737750671942,159.8321533203125,23865400,0.0,0.0
2020-01-17 00:00:00-05:00,161.03445660658056,161.08255249928487,159.12035162067315,160.72666931152344,34371700,0.0,0.0
2020-01-21 00:00:00-05:00,160.3226789968877,161.7750957329945,160.08221420500843,160.14955139160156,29517200,0.0,0.0
2020-01-22 00:00:00-05:00,161.0152390319249,161.10181752226814,159.36083988148064,159.3800811767578,24138800,0.0,0.0
2020-01-23 00:00:00-05:00,159.85139130810876,160.43812603842366,158.96648255820563,160.36117553710938,19680800,0.0,0.0
2020-01-24 00:00:00-05:00,161.12103270605758,161.1402739999692,158.17774584027882,158.7452392578125,24918100,0.0,0.0
2020-01-27 00:00:00-05:00,155.00359435445486,157.14855080138355,154.08983110791146,156.0904998779297,32078100,0.0,0.0
2020-01-28 00:00:00-05:00,157.53329985622486,159.43777697788352,156.85038803779884,159.14923095703125,24899900,0.0,0.0
2020-01-29 00:00:00-05:00,161.43847517514575,162.3137707353231,159.37048337427876,161.63084411621094,34754500,0.0,0.0
2020-01-30 00:00:00-05:00,167.4116290058307,167.4116290058307,164.27595801548946,166.1900634765625,51597500,0.0,0.0
2020-01-31 00:00:00-05:00,165.6417657980998,165.8245067026978,163.11207161156793,163.73727416992188,36142700,0.0,0.0
2020-02-03 00:00:00-05:00,163.92967833427576,167.8444528466855,163.90082372856142,167.72903442382812,30107000,0.0,0.0
2020-02-04 00:00:00-05:00,170.3837099435596,173.75021658721553,169.58536517827613,173.2500457763672,36433300,0.0,0.0
2020-02-05 00:00:00-05:00,177.0109350641322,177.1744493555184,171.60529143348555,173.0384521484375,39186300,0.0,0.0
2020-02-06 00:00:00-05:00,174.06770162325824,176.80900686006493,173.19240602253078,176.62625122070312,27751400,0.0,0.0
2020-02-07 00:00:00-05:00,175.87596983429071,178.54993737668275,175.52007193135717,176.8762969970703,33529100,0.0,0.0
2020-02-10 00:00:00-05:00,176.57810861042393,181.63748257302507,176.2606933223511,181.50282287597656,35844300,0.0,0.0
